tweet
"@BashirAhmaad Oh Allah have mercy on Your servants. Take away from the universe the coronavirus which is presently ravaging the world."
"Third unconscious COVID-19 patient in stabilized Ekiti, 70 isolates – Commissioner of Health https://t.co/NkCDSrFsfB @newslodge_ng"
"Say wha? @davido"
"Coronavirus: Commercial Motorcycle Association gives stimulus package to… https://t.co/c4oIyHGJna via https://t.co/hmXrUrdpYy"
"Coronavirus would disappear before the 20th of Ramadan Insha Allah

Save this tweet"
"EU PROJECT TOPICS AND MATERIALS
Get Complete Project Chapter 1-5 at https://t.co/ZRzox0bsRz
#EU #MondayThoughts… https://t.co/aetRiq9vUr"
"BREAKING: UCH Resident Doctors’ President tests positive for Coronavirus - https://t.co/fOBPikC6K0 https://t.co/RgAlfvpbsJ"
"Japanese sex workers to get aid during coronavirus crisis https://t.co/7ioBMT0XTW https://t.co/1IxvxgNKKX"
"Four COVID-19 patients discharged in Lagos. https://t.co/zSRpqlzwKk https://t.co/K8OYcwSL65"
"In times of crisis, it is important to keep open the different channels of communication with clients and other sta… https://t.co/6KWadQMe3Q"
"NEW: At least 53 journalists test positive for coronavirus in Mumbai.

About 170 journalists have been tested."
"Japanese sex workers to get aid during coronavirus crisis https://t.co/9FWe0WDnt6"
"Kindly read to the last paragraph and let's see if it's your expectation as well. We need an inspiring leader at th… https://t.co/jhSdWOUZME"
"'People have been awakened': seeking Covid-19 answers in Wuhan https://t.co/qvQ5PA1O3R"
"NEW: Italy reported its lowest number of new coronavirus cases in 41 days."
"COVID-19 Palliatives: Buhari govt donates 6, 000 bags of rice to four Southwest states https://t.co/ooBLpYRy3c https://t.co/3hKKgPMCx0"
"CACOVID Orders Supplies for 400,000 COVID-19 Tests to Increase Testing Capacity #COVID19 https://t.co/QGPgZ1qay1"
"BREAKING: UK reports 4,676 new cases of coronavirus and 449 new deaths.

Total of 124,743 cases and 16,509 deaths."
"Governor Yahaya Bello Goes Digital, Develops Mobile App To Fast-Track The Tracing Of Any Case Of Coronavirus In Kog… https://t.co/dnnpAHFhzQ"
"Lagos State Government will from next week begin enforcement of wearing of face mask in public faces.

The state go… https://t.co/6U7hRDVGp1"
"@kayodebakre8 @Dattijo Angry and unprecedented times albeit the tone shouldn't have betrayed any animosity

" if th… https://t.co/OCMnD285j8"
"NEW: UK reported its lowest number of new coronavirus deaths in 14 days."
"The hospital management of Vedic Life care Hospital, in a statement on Monday, said its staff contracted the diseas… https://t.co/ekHSPyXTrm"
"A little song on COVID-19 https://t.co/bONkKPmrcx"
"UCH resident doctors’ president infected with coronavirus https://t.co/8WwXuUNViJ"
"Ondo index case tests negative as Akeredolu orders compulsory wearing of face mask - COVID-19 -… https://t.co/aE4wBd98tT"
"COVID-19 Palliatives: Buhari govt donates 6, 000 bags of rice to four Southwest states https://t.co/dwElHYPlIL https://t.co/CR91gtL5LO"
"COVID-19 Palliatives: Buhari govt donates 6, 000 bags of rice to four Southwest states https://t.co/T7c1yANdqL https://t.co/F19be0u3cT"
"TASKFORCE ON COVID-19 https://t.co/H9QIbQOJwi"
"Editors be like...any Chioma would do."
"Davido ‘s Chioma recovers from Coronavirus – Comments
https://t.co/iYyvRVDlUH"
"@TheNationNews @dino_melaye @ShehuSani @MBuhari @channelstv  we need an inspiring leader at this time of crisis 

C… https://t.co/DON9lu2zvc"
"Ecobank Group contributes US$ 3m to support fight against COVID-19 in Africa https://t.co/icAUFHbmg2 via… https://t.co/MUeHPEeKW5"
"It has become imperative for medical practitioners to continually debunk these conspiracies.… https://t.co/KM3BGnA3r9"
"April 19: COVID-19 Nigeria 
Number of states and the FCT with confirmed cases. Total number of cases are 627. Disch… https://t.co/hPgTFFXB4E"
"President of UCH resident doctors tests positive for COVID-19 https://t.co/Jn2qIUZdmY https://t.co/4ommi0iX2z"
"See The Amount Nigeria And Other Countries Will Need To Fight COVID-19 https://t.co/Sxp3CfvSCr"
"Lagos State Governor, Babajide Sanwo-Olu on Monday said the state would begin the enforcement of compulsory wearing… https://t.co/6480KJ235D"
"Trump insists that states are responsible for coronavirus testing https://t.co/TPOQ4Z9hxq https://t.co/lxg4fdoYpL"
"All those who recently visited Vedic Lifecare in Lekki advised to self-isolate as two hospital staff test positive… https://t.co/qY0LuZaZ2l"
"First Bank Raises Alarm over COVID-19 Exposure in 2 Lagos Hospitals …NCDC Shuts another Hospital as Patient Spreads… https://t.co/e6CQrMdSLu"
"PDP demands suspension of ATM, Mobile transfer, Electricity charges over COVID-19 pandemic https://t.co/oGCvaquMiq https://t.co/16zygA1xy7"
"@vanguardngrnews The fear for coronavirus"
"We Have Mobile Application For Checking COVID-19 – Yahaya Bello https://t.co/bzORhDVJNv https://t.co/NpZp4Y7Kfh"
"Fundraising c' ttee! Musa go see plenty things for gate with this #COVID19 ."
"Africa Sports Ventures Group to Collaborate with @UNESCO on a Sports Challenge against COVID-19

#covid19… https://t.co/DvDRDG3Upk"
"I wish to suggest to the Federal Ministry of Health to make mask wearing mandatory. Let’s make it touche and let it… https://t.co/XgKKCXhdCt"
"Brightons stadium to become coronavirus testing centre READ MORE https://t.co/mRMV9Xx0Y8"
"So whose picture is this????????"
"--  Muslims Are Seen Offering Prayers Before Burial Of Nurse Who Allegedly Died Of COVID-19 In Borno State. https://t.co/Mt2FG7GmRs"
"@popo_Badman As in Ehn. Someone that jeopardized the life of many. He’s now giving us post Covid-19 vibes. Such an irresponsible fellow."
"Ondo Govt. discharges index coronavirus case after negative status https://t.co/S4XCYVncm6 https://t.co/jcsno0d4F6"
"#Coronavirus: Rush for haircuts in Denmark as lockdown eases https://t.co/IAY7287h02"
"#Coronavirus: Rush for haircuts in Denmark as lockdown eases https://t.co/9ntV4lQYGe"
"#Coronavirus: Rush for haircuts in Denmark as lockdown eases https://t.co/p4wufY2f2n"
"#Coronavirus: Rush for haircuts in Denmark as lockdown eases https://t.co/CmOLPLpGtb"
"Nigerian Man Who Survived Coronavirus Shares Experience At Lagos Isolation Centre https://t.co/3clZFcQAgp"
"Even with this #coronavirus?

Lord have mercy"
"God bless my team❤ can't wait to watch you guys play soon!!"
"Femi Emmanuel supports Oyo govt with multimillion naira worth of equipment to fight COVID-19 https://t.co/bTAdRMJang https://t.co/37ewBJhO6Q"
"Man wrongly quarantined for COVID-19 dies in Kaduna isolation centre https://t.co/HcRcup2mcs https://t.co/g7VhqHuffT"
"Coronavirus lockdown: One million boys chased out of Oworonshoki by youths, police restore normalcy in the area (videos) https://t.co/fTx5aSoAZH https://t.co/8HQomYlWv7"
"PDP demands suspension of ATM, Mobile transfer, Electricity charges over COVID-19 pandemic -- https://t.co/v5XLEqPgQk"
"Queens trio busted for selling coronavirus masks at 10 times the price https://t.co/paolcyGnW0 https://t.co/U8PNCBagwq"
"#Coronavirus #palliatives: #Hunger has no political affiliation – #Enugu #APC ---&gt; https://t.co/vwh6RL6HKR"
"Nigerians react as Gov Yahaya Bello says Kogi has an App For testing COVID-19 – See Screenshots https://t.co/NiPOqTkuKv https://t.co/5Whj2XL2O3"
"PDP demands suspension of ATM, Mobile transfer, Electricity charges over COVID-19 pandemic -- https://t.co/v5XLEqPgQk
#420day #COVIDー19 #COVID19 #lockdown #mondaythoughts #1millionboys #StaySafe #MondayMotivaton"
"Queens trio busted for selling coronavirus masks at 10 times the price https://t.co/5tN9dk2kGM"
"Governor Masari  locks down Katsina state after two new COVID-19 cases -- https://t.co/Z1mPPMhGhf"
"People usually have issues with their government.

You just find a way to deal with your government"
"Covid-19 and the Race against Time

#MyStipends #Educate #Engage #Empower

Read More - https://t.co/oEEDkrlo7v https://t.co/kS5U8Pfr1Q"
"Social distancing helps to curb the spread of the COVID-19 virus
#distancetosavelives
#staysafe https://t.co/verQr8mGQE"
"Where do all the ✈️ go now? Here’s what you do with two-thirds of the world's jets when they can't fly because of #coronavirus: https://t.co/8C2dkqwPXM https://t.co/KbZwBeFG39 VIA @QuickTake"
"Femi Emmanuel supports Oyo govt with multimillion naira worth of equipment to fight COVID-19 https://t.co/ZmiUvKwhsE #vanguardnews https://t.co/4uhOrD0T6Q"
"#WHO says #CoronaVirus cases has risen to 21,000 in #Africa
https://t.co/TveiYXqvOK #news #CoronaVirusUpdate https://t.co/CCNTzOt0QD"
"Concerns Mount as COVID-19 Cases Rise Sharply by 86 to 627

#MyStipends #Educate #Engage #Empower

Read More - https://t.co/RC9RaX48Gq https://t.co/BHp1AhIdoA"
"In Uganda whoever undermines the fight against covid-19 will be convicted as a murderer"
"President Of UCH Resident Doctors Tests Positive For Coronavirus https://t.co/pAB091yl1s"
"How prepared is your facility for #COVID19?
Wanna learn about the immunology and epidemiology of the novel Corona virus?

Register now to join this live webinar with expert speakers, Prof. Tobias de Rinke and Dr Anire Asumah.
Time: 2pm GMT +1
https://t.co/uQHnNxsD5d
RT for others https://t.co/Y7i1kuOS7Z"
"Akufo-Addo Outlines Sharing Method For COVID-19 Fund https://t.co/CjQvY0tFcz https://t.co/DXStG4B9fv"
"@DaRealDOA @samuel_biyi Post COVID-19 will be "interesting times" to see and learn more"
"Arsenal players, coaches agree pay cut - Coronavirus - https://t.co/8ZANNiRUJe #Notice #Nigeria #Naija #Sport #bbnaija"
"Edo state governor, #Godwin Obaseki claims to have spent N1 billion on the fight against covid-19 https://t.co/wlajz7brMO"
"Washing our hands is one of the simplest ways to help combat the spread of Coronavirus. Remember to wash your hands often.

#CormartCares #Covid19 #Covid #Cormart40 https://t.co/ixidv3HccL"
"Donates, ehn?"
"My heart goes out to this family. I just can't imagine. May God give them comfort and solace."
"#Bayelsa reveals #Coronavirus #status of 140 tested persons https://t.co/oJhsyzyTtJ"
"Abia LG Launches Massive Campaign Against COVID-19 https://t.co/9MiGrq2iBI https://t.co/Lx0eKLs8xr"
"Washing our hands is one of the simplest ways to help combat the spread of Coronavirus. Remember to wash your hands often.

#CormartCares #StaySafe #StayAtHomeAndStaySafe #Covid19 #Cormart40"
"Coronavirus: #NUJ task Nigerian govt, states on #PPE for https://t.co/OayBDojPMy #coronavirus"
"El-Rufai debunks rumours of admission in ICU - Coronavirus - https://t.co/xL7rujJdnm #Notice #Nigeria #Naija #News #bbnaija"
"DEATHS FROM CORONAVIRUS 

Lagos State government said that the state had recorded 14 DEATHS from the COVID-19 out of which only two died in its facilities, while others died in PRIVATE hospitals and also on their way to the state facilities. https://t.co/WVd70gSYmZ"
"Dear Educator

We hope you are doing well this period and your families  staying safe and healthy. As an organisation, we have been concerned about the growing disruption caused by the recent COVID-19 pandemic, as well as it's effects on our education system. #virtuallearning"
"Stallion shares experience of distributing COVID-19 palliatives https://t.co/mqiHxa017m https://t.co/wlW5YVjeGO"
"Cash is the lifeblood of any business and as the saying goes 'Cash is king!'

Because of the COVID-19 crisis, many small businesses are struggling to maintain a healthy cash flow management system. https://t.co/8PfzieE9iR"
"Isn't this what we have been saying all along but some nocturnal-brained homo sapien think it is all about politics."
"Quick Facts About Coronavirus to help you stay safe #staysafe #socialdistancing #COVID19
#GuinnessNGRPLC https://t.co/hXqLXcPahy

@GuinnessNGRPlc"
"Where are the #medicalScientists fighting for equality with Medical Doctors (pathologists, viriologist etc)?  When it is time for COVID-19 Vaccine research, you go on lockdown only to resurface when your counterparts in west have developed and tested one."
"Coronavirus: Lagos to enforce compulsory use of face masks in public places - https://t.co/UffMA5Atce https://t.co/YC5KTLz3TC"
"Coronavirus: Brazil’s Bolsonaro Joins Anti-Lockdown Protests https://t.co/az1KJUopKW https://t.co/wufKf9Ksoy"
"Nigerian Government extends closure of airports - Coronavirus lockdown - https://t.co/7IM0NtRoCI #Notice #Nigeria #Naija #News #bbnaija"
"What. Is. This????????"
"Lmao he editor is celebrating 4/20"
"HAPPENING NOW: The Presidential Task Force on COVID-19 is holding its regular briefing.

Watch live on https://t.co/yWW1O6Ok0R

#COVIDー19 
#CovidNGR 
#CTVLiveTweets"
"Kentucky sees highest spike in coronavirus cases after lockdown protests: https://t.co/FfRRCaXXpk"
"Haq! Haq!! Haq!!!"
"Isn't this what we have been saying all along but some nocturnal-brained homo sapien think it is all about politics.

Extend to the transport sector as well as banks. You can't be doing social distancing in the banking hall and allowing social cramping at the waiting lounge."
"We Have Mobile App To Detect Coronavirus – Kogi https://t.co/tKabmQuadE https://t.co/O6LwH4c3iQ"
""Last year the United States experienced its greatest number of measles cases since 1992, mostly among people who were not vaccinated. In 2019 the UK lost its measles-free status, a designation conferred by the World Health Organization.""
"Over 90 per cent of people who contract COVID-19 will recover. - Osagie Ehanire, Minister of Health

#COVIDー19 
#CovidNGR 
#CTVLiveTweets"
"@iam_thewendy If you Hustling to get booked for after Covid-19 then add me to the list ."
"Jack Ma donates 500,000 test kits, gloves to #Nigeria, others to tackle #CoronaVirus
https://t.co/0okt76vTAz #news #CoronaVirusUpdate https://t.co/Stu5L5LHKX"
"Jack Ma donates 500,000 test kits, gloves to #Nigeria, others to tackle #CoronaVirus
https://t.co/ldO4oMNRv3 #news #CoronaVirusUpdate https://t.co/13NPqh87A3"
"UCH doctor tests positive, COVID-19  https://t.co/kV2JFA8gaV"
"Coronavirus lockdown: Nigerian govt broadens conclusion of air terminals https://t.co/QBNJPqQOY5 https://t.co/O9ejDsVjSV"
"ACU POSTGRADUATE PROJECT TOPICS, THESIS &amp; DISSERTATION
at https://t.co/kdd2wnL2VA
#ACU #Coronavirus #COVID19 #USA #MondayThoughts #GBL #Wha"
"ACU PROJECT TOPICS AND MATERIALS
Download Complete Project Chapter 1-5 at https://t.co/NXAVG6UYWt
#ACU #Coronavirus #COVID19 #USA #MondayThoughts"
"President of UCH resident doctors test positive for COVID-19 https://t.co/sW0HwLp5U9 https://t.co/WIF7U2uAbQ"
"With the lockdown and crash in oil price, public and private sectors in Nigeria is now on life support and the longer this last, the more people will die of hunger, insecurity, depression etc than what coronavirus will kill.#crudeoil #Crudeoilprice"
"@jacksonpbn @olusegunakanbiB Coronavirus can only be hidden for a while, is either u recover or die. Even dey tried to play politics with Abba Kyari but he was buried yesterday. D only difference is time."
"Good do me like Davido, make I dey change my Chioma anyhow.
 @thechefchii today, @chiomakpotha tomorrow"
"We're in Nigeria, we're Nigerians, we always recover.
Everybody will recover by the Grace of God."
"NEW: UAE reports 484 new cases of coronavirus, 7,265 cases in total.

UAE's largest daily increase so far."
"WHO: 100 Countries To Enroll Patients For COVID-19 Vaccine Trials
https://t.co/FM58fd6LBZ"
"Buhari Government donates 6, 000 bags of rice to four Southwest states - COVID-19 Palliatives - https://t.co/6Toh21bYpX #Notice #Nigeria #Naija #News #bbnaija"
"Coronavirus lockdown: One million boys chased out of Oworonshoki by youths, police restore normalcy in the area (videos) https://t.co/d1gg56S1pF https://t.co/bxXiqEL7uF"
"JUST IN: Ninth employee at the Vatican tests positive for coronavirus."
"Covid-19 Lockdown: Dino Melaye Now Doing Calculation Spending Despite His Fleet Of Cars… https://t.co/P1cW5kRtiZ"
"Trump says Nancy Pelosi will be ‘overthrown’ after she gave him an F grade for COVID-19 response https://t.co/qmnbAn1j0C https://t.co/5oERvjOuwE"
"Manchester United giving players psychological support during Covid-19 pandemic https://t.co/oYmDvSZISl"
"Malami Rolls Out Plans For Post COVID-19 Justice System
https://t.co/iEMLm2ph57"
"... Learn that language, 
call those family and friends, 
finish up that novel, 
solve all them past questions, 
bond with your mate, 
bond more with your kids, 
read God's word more, 
make more research, 
get answers to those life important questions...etc."
"Arsenal players and coaches agree 12.5 per cent pay cut to help club through coronavirus crisis https://t.co/db2w13Kjlb"
"Coronavirus: US Faced With Protests Amid Pressure To Reopen https://t.co/LNfLvWEf7L https://t.co/9eZl32X36J"
"Coronavirus lockdown: Nigerian govt extends closure of airports https://t.co/hzwEMdaTJq https://t.co/0eEWFVftBn"
"Ominchannel retail commerce at scale leveraging data analytics and machine learning........

#Retail #omnichannel #DataAnalytics #onlineshopping"
"Coronavirus: US Faced With Protests Amid Pressure To Reopen https://t.co/k8OJU8Fx77 https://t.co/XyRmvUKECk"
"A barrel of oil now sells for below $1 and we're here trending Mushin! The same coronavirus that caused such is what we're joking with having a crowd of "3million boys" run riot. Anyway, no one is really to blame here, security is an essential too!!!"
"Once this #Lockdown is over, it:s Bye bye #AD... welcome #AC (After Coronavirus)."
"Who is deceiving who."
"@MobilePunch COVID-19 is straightening your brains. Good!"
"This will be better"
"Infact, the world should quarantine for every two months."
"Army officer who was Ondo state’s Index case of Coronavirus, has recovered https://t.co/5X12K1HhMR https://t.co/nD5UBVprWi"
"Form his excellency, Gov @elrufai to the world

#COVID19 #coronavirus #stopfakenews https://t.co/V0Iz38RuJP"
"NO TO COVID-19 STIGMATIZATION By Active Projectile Ltd, The Anti Bullyin... https://t.co/ntyyhQ9DVw via @YouTube"
"Those who recently visited Vedic Lifecare in Lekki, have been advised to self-isolate after two of the hospital staff tested positive for Coronavirus. 
https://t.co/lfK3yhPaiC"
"Coronavirus: Amazon using thermal cameras to detect Covid-19 The retail giant is using the technology in its warehouses around the world.

from BBC News - Technology https://t.co/fwod8Tq43y
https://t.co/E2nyfjM41u"
"Coronavirus: Ofcom rules on Eamonn Holmes and David Icke comments The media regulator "issues guidance" to ITV and finds London Live in breach of broadcasting standards.

from BBC News - Technology https://t.co/KfDnLgBqVg
https://t.co/yvECSo5Rzo"
"happy #420day admin"
"Covid-19 : I’m at Government House, Kaduna, not in Lagos hospital, says el-Rufai https://t.co/T39vYBXuzC https://t.co/Uacs9ooPx3"
"House Republican leader: still no deal on more coronavirus money for small U.S. businesses https://t.co/QoR8KpfOCY https://t.co/7AHPAF1wh9 https://t.co/2ycpPGYgIw VIA @Reuters"
"COVID-19 black market tests flourish in Nigeria as virus spreads https://t.co/CEVTVpHpW4 #vanguardnews https://t.co/ucFVf9v81k"
"Arsenal players, coaching staff agree coronavirus pay cut https://t.co/IsUYvQjRDS #vanguardnews https://t.co/wcQqdslYHb"
"@Lanrey_42 COVID-19 is shaking down global markets."
"In a measure to recover lost grounds in the country’s judicial system following the lockdown over Coronavirus (COVID-19), Attorney General of the Federation and Minister of Justice, Abubakar Malami, has rolled out post Coronavirus… https://t.co/neNwPGaD7V  - TheWhistler"
"How suspected Covid-19 case being transported to Osun died during interrogation by police https://t.co/PCq81JG5BX https://t.co/a44DEsEjZ5"
"COVID-19 Lockdown: Leagues across Europe ready to play behind closed doors – UEFA - https://t.co/LnQHsmHSyI https://t.co/dYC6t0NIKu"
"Nigerians drag Aljazirah for using the wrong picture of Chioma who recovered from COVID-19 https://t.co/WsuGYK8uRs https://t.co/Cg33bqTXOA"
"and the National Coordinator of the PTF, Dr Aliyu Sani atended the burial and they are present at the ongoing briefing.

There have been concerns over the crowd that besieged the burial of Kyari after he died of novel coronavirus on Friday."
"BREAKING: SGF Apologises For Violations Of COVID-19 Protocols During Abba Kyari’s Burial. https://t.co/bHVALxXMnP https://t.co/hTusYtvpd4"
"Honestly you just have to love this guy, so much confidence in ones arrogance."
"I wish apology will cure all the people."
"Which kain tin be dis?"
"@SaharaReporters Seems Nigerian covid-19 acclaimed patience the ncdc are throwing in a lot of rats in the in fire to take home praise little check alarm blow covid-19 patient positive later negative discharge"
"Great News to all healthcare workers.
Coronavirus: Lagos Set to Increase Healthcare Practitioners’ Salaries via https://t.co/AX3I3NRptl @SOhuabunwa_OFR @PSNsecretariat @isacisse @YusufHassanW @nannm_nigeria @ANANursingWorld https://t.co/GlPeCCJTUW"
"Pease I want to know why minister of state health should address Nigerians with Yoruba language during PTF COVID-19 News Conference, For me he missed the point because he never communicated to Nigerians @democracy2dayy @IjeOsamor"
"Interim Laboratory Biosafety Guidelines: COVID-19 | CDC https://t.co/LhUikeOjFH, see more https://t.co/c3eE5C9BTy"
"@Postsubman @femii_dapson We are heading towards anarchy. Coronavirus and low oil prices will be the end of Nigeria."
"B R E A K I N G:
            
         OIL PRICE COLLAPSED

Oil futures collapsed to below zero for the first time ever as the deepening economic turmoil caused by the coronavirus crisis left traders desperate to avoid taking delivery of physical crude.

BLOOMBERG @Business https://t.co/iRuxQJqxEt"
"Fake Mourners Apprehended While Traveling With Empty Coffin During Coronavirus Travel Ban https://t.co/FFzAZ1Rj1z"
"These 7 ‘Big Boys’ In Ghana Didn’t Disappoint: They Have Donated Items Worth Millions Of Ghana Cedis To The Needy In This COVID-19 Era https://t.co/JWauRxQ1gw https://t.co/BSLn4yqWRo"
"God,  this is very bad.  Coronavirus has destroyed alot.  Many countries will go into recession. https://t.co/p9YdZgwVOE"
"@Gidi_Traffic , why would he apologise about an issue that was avoidable?"
"Starting from next week, the Lagos State will make face masks compulsory as a means of curtailing the spread of COVID-19-- @jidesanwoolu | Read More: https://t.co/UsD6UJR3SN via @allnewsngr 

#MondayMotivation @followlasg | #420day | #mondaythoughts  #COVIDー19 #Coronavirus https://t.co/kopsH5caID"
"One of the major bright spots of the COVID-19 pandemic is the multiple partnerships across sectors that have emerged and it has been a delight to watch. Join us for what promises to be an interesting conversation.… https://t.co/deHtCkzrRR"
"We don't need your fucking apologies, go to the fucking courts, get tried and convicted like you did to others, and face the same fucking consequences.
No one needs your apologies.
No one cares.
Get right or get lost."
"$1 Oil Price! I hope we know the implications of this especially for Nigeria. Post Covid-19 will be for only the wise."
"Retired senior civil servants donate N1million to Lagos govt. fight against coronavirus https://t.co/hKLPVZ2DL4"
"@WSJ That's what happens when there's an unprecedented global lockdown."
"Ramadan: Muslims must obey all directives on COVID-19 — Aare Musulumi - https://t.co/7rsC5QNAqD"
"Two weeks ago, Saudi health minister said Saudi Arabia's coronavirus cases could reach between 10,000 to 200,000.

Saudi Arabia reached 10,000 cases today."
"Hello Sir @BossMustafa 
 kindly comply with the directive by going into self isolation and let us go out and look for food before hunger do the worst than covid 19"
"Everywhere is about to be soft"
"FEEL FREE TO TO GO FOR TEST AND STAY SAFE.✌️"
"Coronavirus in NYC has killed 61 DOE staffers https://t.co/3jfexwqyo2 https://t.co/uekwHCtP0c"
"Coronavirus in NYC has killed 61 DOE staffers https://t.co/LOJgUC1DK8"
"#Coronavirus: Babies, battlers and ‘floored’ NHS staff https://t.co/8McZL8TaPx"
"#Coronavirus: Babies, battlers and ‘floored’ NHS staff https://t.co/s4Ecmh60HK"
"#Coronavirus: Babies, battlers and ‘floored’ NHS staff https://t.co/VI1QyVfevw"
"This COVID-19 is just exposing our leaders"
"Coronavirus is real! 
Stay home!!
Stay safe!!!
#CoronaVirusNigeria https://t.co/zS0vJCN6Ew"
"Top News Direct: Tips On How To Maintain Social Distancing In Preventing Communicable Disease Covid-19 : https://t.co/VndZ40ZwbI"
"Ondo Gov. orders mandatory face mask use by residents over coronavirus https://t.co/rROyhLlk2n https://t.co/mQYU00OslF"
"'I ​​​​​​​Didn't Ask People To Sprinkle Water In Their House For Protection' - TB Joshua | Read More: https://t.co/TZQdWbQNeR via @allnewsngr 

@SCOANTBJoshua | Mushin | Brent | Crude Oil | #COVIDー19 #Coronavirus https://t.co/B13xvdLiPk"
"Edo discharges seventh COVID-19 patient, attains 50% recovery rate - https://t.co/kyLYONzdzc"
"New post: Coronavirus: Arsenal players, coaches agree pay cut https://t.co/B77ETJ0YnR"
"@IJEBH Very realistic @ILESANMIESTHER9 "Anything not documented is not done". Hope the Journal will be utilized for documentary evidence of Nurses involvement in COVID-19 management."
"#FUTMINNAvsUNILORIN
Futminna Don catch CoronaVirus. About to go into self isolation. https://t.co/SOihVX7AjO"
"Oil price plunges below $1 as coronavirus hits global economy https://t.co/hLmzmfGCDE #vanguardnews https://t.co/Wvtqa6UBWa"
"If you think Covid-19 is scam then you need a doctor for diagnosing because you brain is not working.
#COVIDー19 
#lockdown 
#StayHomeStaySafe"
"Hunger have vaccine 
Covid-19 doesn't 
Choose your ignorance wisely"
"E don happen!"
"Was it not Festus Keyamo, minister of state, labour and employment, who said that God allowed coronavirus to afflict humans so they can retrace their steps back to Him?"
"China has upper hand now with the is coronavirus"
"Coronavirus: FG Extends Airport Closure By Two Weeks https://t.co/GGOrMXiEOO"
"Highlights Of Governor Sanwo-Olu's Press Briefing On COVID-19 This Evening https://t.co/fgxI0Peepm"
"Unconscious third COVID-19 patient in Ekiti stabilised, 70 isolated – Health Commissioner https://t.co/BwNwN4NctS #News"
"Donald Trump to Reporter today: "KEEP YOUR VOICE DOWN!" She asked why Trump didn't act in Feb https://t.co/2xJYZbDgZp via @YouTube @YouTubeTrends @YTCreators @YouTubeTV #COVIDー19 #COVID19 #coronavirus"
"Just 3 weeks lockdown. You have spent N1bn.."
"NEW: India reports 84 new coronavirus cases and 1 new death in Uttar Pradesh.

State total at 1,184 cases and 18 deaths."
"Coronavirus: Chinese billionaire, Jack Ma announces third set of donation to Africa https://t.co/JOM40ptTkS https://t.co/xWm4AdBXqv"
"Making So Much Sense

Hope they can see this and adopt same"
"Chinese billionaire donates 4.6m masks, 500,000 test kits https://t.co/By8qpsR3RH https://t.co/yHGaWStotN"
"@IgalaPrincess @trending_medic I am happy for your recovery ❣️❣️❣️

In all of these you didn't say if your family and friends that were around you were exposed to covid-19 or not"
Lmfaoooooo.
"The Brazilian President cant stop the #Lockdown in #Brazil ?  https://t.co/87WFFKK0st"
"Sanwo-Olu makes wearing of face masks compulsory in Lagos - COVID-19 - https://t.co/UbaGFgIyJB #Notice #Nigeria #Naija #News #bbnaija"
